train_losses,val_losses
0.037707383853104154,0.041098642811692995
0.005326802455963362,0.005054876675037132
0.004846265503387661,0.0046037594340848685
0.004160138656318051,0.0036907425791228555
0.003245027955475853,0.002934753657827132
0.0020744079568287607,0.001613756999287797
0.0013533548845761098,0.0012591006235626323
0.001106995023797328,0.001029284932281308
0.0009582594857250264,0.0009375744309254933
0.0008640446699469758,0.0008873101434236842
0.0007967164862488583,0.0010325530739621548
0.0007520675508749943,0.0007530875508365725
0.0007059422874615478,0.0007367613444361707
0.0006700614294848751,0.0007446570825714875
0.0006439022749106122,0.00072206022658107
0.0006195967461842617,0.000703152957480754
0.0005958708067770662,0.0006887490798561331
0.0005732002381202099,0.0006635311233942215
0.0005588608899370739,0.0006638221240645254
0.0005405228743741565,0.0007092511414178251
0.0005333186937409399,0.0006099267963597005
0.0005152118892759124,0.000610532334436336
0.0005003226835616752,0.0006070552473411435
0.0004947173548986148,0.000633823262489449
0.00048687310820297113,0.0005854847143476443
0.0004642924641707878,0.00059021011273572
0.0004642706457677745,0.0005751661271533939
0.0004520760604634345,0.0006069964430015267
0.0004481229308240593,0.0006172569695928391
0.000430752567447118,0.0005567429042468115
0.0004306574811715299,0.0005686579366989338
0.0004195881004514321,0.000601474630988294
0.0004174403466667619,0.0005590135669844204
0.0004063581483612347,0.0005605593333241594
0.0004030425718914692,0.0005711316118176074
0.00040108320039595135,0.0005676074129135894
0.00027496161010786185,0.00044978053684362434
0.0002622902078314478,0.00043768108552776747
0.0002536416529434303,0.0004702049235769162
0.00025010222532583914,0.00044770445435471167
0.0002473358865253611,0.0004435026578119442
0.0002399824003055851,0.0004412860143595193
0.0002394125109170886,0.0004530593361130156
0.00023497127297937163,0.00044558440577961375
0.00018718358785734578,0.000407076244300697
0.00018162127991555487,0.0004007316419611225
0.00017935846453872152,0.00040519182759620804
0.00017626567532496256,0.00039742821631832693
0.00017481357021147925,0.0003918553523059624
0.00017318792526044215,0.00039573310648262415
0.00017030188823400892,0.0004081351969233211
0.00016922271180310085,0.0003944314628218611
0.00016801472959230052,0.00039219003200501566
0.00016497972302439832,0.00039355685243124797
0.0001646211270120993,0.00039374655640841966
0.00014566314563062283,0.00038084767384343544
0.00014385934372303165,0.00037759300771279087
0.00014269451789382457,0.00037596779873784653
0.00014177977430702664,0.0003740530100369414
0.0001408175010844704,0.00037592959772740576
0.0001401267505444484,0.0003789492846157498
0.00013930011899467503,0.0003762640500151493
0.00013841179359851355,0.0003749359441983337
0.00013729110832298543,0.00037168505667319426
0.0001367703273233831,0.0003765633400417891
0.00013593850488501492,0.00037606321599725203
0.00013526636379763973,0.00037308208251822923
0.0001347456947210463,0.00037765994561961904
0.0001337833595995198,0.00037148629342628666
0.0001333340018112349,0.000373468572187208
0.00013241280867046506,0.00037057444729391304
0.0001317464899700111,0.00037237518312624955
0.00013121933514788304,0.00037261966111448903
0.00013034484720513903,0.00037073811678243964
0.00013010663144623162,0.00037483762610662227
0.00012919524414637328,0.0003714474127410467
0.00012853097215773817,0.00037214311765407845
0.00012138713011871148,0.0003677156207304924
0.00012043400269017483,0.00036687666887147137
0.00012019543252165166,0.00036671393235306385
0.00011978679271862099,0.0003672402576729388
0.00011929367870260975,0.0003684278666048482
0.00011908674752756326,0.0003658317519557909
