train_losses,val_losses
0.04389160794955347,0.013066753812073027
0.002210841193706735,0.0017742906234073242
0.0016826581192940697,0.0014534717035515716
0.001366945567969187,0.0011569380182153222
0.0011519126692312784,0.0010528938429122284
0.0010123637978470784,0.0009088245216668889
0.0009087771411600668,0.0008883200067193994
0.0008385189872355736,0.0008601607497128087
0.0007813005227471594,0.0007364285096152636
0.0007326104126887479,0.000822559207094256
0.0006976338724547768,0.0006974918066349583
0.0006664086629611524,0.0007121330952601592
0.0006366405894026181,0.0006695469166766104
0.0006101339065391087,0.00063707624708641
0.000586630026057558,0.0006154985531512597
0.0005664039084124066,0.000652999717547327
0.000547998945314532,0.0005663994919474234
0.0005308774884657852,0.0005570600609930675
0.0005143035502179251,0.0006488345783544788
0.0004964066246433521,0.0005572099897842505
0.0004837325569715336,0.0005564211065636041
0.00046825548937443566,0.0005315203360001155
0.00045563713567279196,0.0005081207529583341
0.00043961356878727004,0.0004688783845069863
0.0004265315992366782,0.0005435407112937365
0.000416246703780001,0.0004428750831212132
0.0004061486335519076,0.0004947955970407697
0.00039526536093063624,0.00043164233222288607
0.00038803846980584104,0.0004296325936334054
0.0003793525936223575,0.0004446639521913394
0.0003698021479578591,0.0004790994519951106
0.00036571159106201255,0.00041277743037699963
0.0003577214201757854,0.00044479810419641023
0.00034986224861840174,0.0004272708581291428
0.00034413664993385927,0.00044775617612161626
0.0003394410918655294,0.0004334078648017807
0.0003352836574550024,0.00043238263719647905
0.0003277884826077192,0.0004063317989841949
0.00032372382334873765,0.00040555631830621163
0.0003202225447365088,0.0003931019020535889
0.0003144914906437625,0.0003737302052962787
0.0003099931483702464,0.00045480018039069153
0.0003069573790060995,0.00037239710155501164
0.0003026986684223149,0.000402387424799349
0.00029790595850766544,0.00038345235187956206
0.0002940162742702102,0.00036719186473456645
0.00029162177034087284,0.0003683312638520526
0.0002873182456785799,0.0003754184647214975
0.00028410627510698754,0.0003842545775359011
0.0002800572275924391,0.0003717146946535659
0.00027700278897461604,0.0003816602649071774
0.0002744747352305982,0.0003633482984518137
0.0002713353826530646,0.0003774735533564604
0.0002704045323218544,0.0003740838686607199
0.0002649443064982969,0.0003437187425096582
0.0002640670279732918,0.0003569635577170701
0.0002617228261276508,0.0003675228086101168
0.00025799363828429367,0.0003454808623636678
0.00025559412895514874,0.0003722957422236835
0.00025422004968359685,0.00039004648752594893
0.000251758738877965,0.00035654652534660553
0.00019083167342123715,0.00031171461480323896
0.00018552180796150316,0.0002946423309716237
0.0001825642870404878,0.0003141432169446622
0.00018068983155108414,0.00030686397081851753
0.00017862462280012959,0.00030032769974575686
0.00017675720820229413,0.00030089264356237915
0.0001758405817948675,0.00030255169915855887
0.00017473923397567733,0.00030067979053842036
0.0001484412671079876,0.0002823517838023389
0.00014565717044309038,0.0002818865564003153
0.0001448462570027584,0.0002832006807347744
0.00014348617579998578,0.0002851945490555325
0.0001428359903507361,0.00027916185254806567
0.00014128650233181977,0.00029494826784618713
0.00014090715787881846,0.00027603007719928453
0.00013982799626274247,0.00028281998303668544
0.000139193373679666,0.0002889804742168343
0.00013818507635427092,0.0002873686548341758
0.0001371636715541757,0.00027752242264580365
0.00013660119154255938,0.00028176296243484294
0.0001359136614865533,0.0002780059034436689
0.00012360816090296428,0.0002740583444438813
0.0001227786442197346,0.000277185769126648
0.00012203946154413615,0.0002734738042301147
0.00012165871133318922,0.0002722848701354246
0.00012113350211246896,0.00027215650081640176
0.00012083395037868337,0.000277074212404092
0.00012012717994859185,0.0002726088717748388
0.00011989973564237506,0.00027312606322801966
0.00011929475816324642,0.0002740586661319609
0.00011906141315597443,0.00027618352973176366
0.0001184722869801207,0.0002746257709053754
0.00011268878200059354,0.00027276248763135144
0.00011208702085212736,0.000271437252928386
0.00011175074553409781,0.00027032121801651057
0.00011153181727857437,0.00027268266330684137
0.00011136598558978958,0.00027175386387722205
0.00011113021872180648,0.0002729056432083603
0.0001108989650971101,0.000270604369355014
0.00011071132187967609,0.0002700879428497366
0.00011058654714018383,0.00027212528888853957
0.00011035267315437906,0.0002713174485802641
0.00011011561223144693,0.00027111318620498965
0.00010992068783391175,0.00027109338268401374
0.0001096736242116898,0.0002711487159924516
0.00010946318827255128,0.000273385411208329
0.00010649264516536037,0.0002705425476147931
0.00010629495363818934,0.0002705936055159934
0.00010614363716834703,0.0002706086076125469
0.00010605917945089389,0.0002697597199832797
0.00010598248989207647,0.00026990275703263426
0.00010578040427358265,0.0002695288438618556
0.00010577006511530335,0.0002700152588125099
0.0001055482311591013,0.0002713321021943301
0.00010551356170490212,0.00027028419135595325
0.00010541204411771623,0.00026982954569342786
0.00010532192443927523,0.00027106117689539423
0.00010525915100759516,0.000271651155966488
0.00010374822365667075,0.0002702413871435077
0.00010359355765598219,0.0002707818500510823
0.0001035069493848022,0.0002709525378573781
0.00010350501564878434,0.00026983605811878113
