Ux,Uy,Vx,omegaRES
0.5923166608884072,-0.56153356189851,0.9237083006036866,0.12324086852302418
-0.049890782114221155,0.017140521519200203,-0.9695853491413997,-0.014534283768972589
0.4851211603723302,0.5888441999076561,-0.8955412862533008,-0.23341153673120385
-0.3624045389368442,0.46854400542386676,0.764145733731856,0
0.8725954718297639,-0.18765241609221506,-0.03395391483420562,0
-0.9322888694860578,0.8663435279510434,0.8316214367590626,0
-0.039072841515664036,0.8103257410527196,0.47141876828993223,0
0.9216284272914503,-0.5250768515294273,-0.48553862097479583,0
0.22824711327570424,0.8591308581331858,-0.3374933449806399,-0.25172420722030264
0.6219914388419301,-0.7637543855284832,0.5762156440445287,0.040965106610301394
0.12482165191695604,0.5282767012430865,-0.682479830078125,-0.4586639309045683
-0.08556682176002961,-0.7051030605040889,0.21664020777946025,0.2020847128936496
-0.9693881345010653,-0.4068146530624077,-0.7143423104947448,0
0.2580993632080093,0.11938459066664042,-0.4896794797447046,0
-0.9105401549474785,0.807784852637569,-0.7343803216705822,0
-0.2776658686499949,0.010632550859471568,-0.7331210797782797,0
0.707416490368497,0.1037279313872248,-0.6745046833231791,0
0.34471092955298954,0.6860575276602978,-0.5989757122894634,-0.29506671625442177
0.5080697573584785,-0.5186531950288329,0.12584955865883285,0
0.7867372911342698,0.7980122145330577,0.719571204430014,0
0.7980763035345695,0.10181019078373055,0.5763957666912436,0
0.2719680767717916,0.6926735603297931,-0.38736865666250164,-0.22814067333906568
0.2254544437367183,0.16578533914648896,0.443202394844207,0
0.437126190912714,-0.5078328525678,-0.07597784969149535,0
-0.5412995884333531,-0.9539637802065946,-0.3945523701765261,0
0.9768651248932292,-0.53663075956548,0.910579786580133,0
-0.5264213294082822,-0.3629166943293962,0.926278747126952,0.0475519798598113
0.5771372317037893,-0.3925263565218504,0.10496807135664943,0
0.08182730857500142,-0.05725202489040693,0.22756116639952428,0.024309138648544046
0.8142114535682816,-0.2997032498404606,-0.7418925527100066,0
-0.5601159926617305,-0.22247178093005604,-0.13654960193063226,0
-0.6804262745094729,0.8036606105591708,-0.8556497275997845,-0.14873253609133397
0.4941450028601917,-0.762944860132672,-0.3356586865809843,0
-0.3239990659292915,0.22205991552420934,-0.7102375538034871,-0.060495254027928214
0.486816454311636,-0.2838026391854527,-0.9945842535993235,0
