Ux,Uy,Vx,omegaRES
0.5923166608884072,-0.56153356189851,0.9237083006036866,1.0
-0.0498907821142211,0.0171405215192002,-0.9695853491413996,1.0
0.4851211603723302,0.5888441999076561,-0.8955412862533008,1.0
-0.3624045389368442,0.4685440054238667,0.764145733731856,0.0
0.8725954718297639,-0.187652416092215,-0.0339539148342056,0.0
-0.9322888694860578,0.8663435279510434,0.8316214367590626,0.0
-0.039072841515664,0.8103257410527196,0.4714187682899322,0.0
0.9216284272914504,-0.5250768515294273,-0.4855386209747958,0.0
0.2282471132757042,0.8591308581331858,-0.3374933449806399,1.0
0.6219914388419301,-0.7637543855284832,0.5762156440445287,1.0
0.124821651916956,0.5282767012430865,-0.682479830078125,1.0
-0.0855668217600296,-0.7051030605040889,0.2166402077794602,1.0
-0.9693881345010652,-0.4068146530624077,-0.7143423104947448,0.0
0.2580993632080093,0.1193845906666404,-0.4896794797447046,0.0
-0.9105401549474784,0.807784852637569,-0.7343803216705822,0.0
-0.2776658686499949,0.0106325508594715,-0.7331210797782797,0.0
0.707416490368497,0.1037279313872248,-0.6745046833231791,0.0
0.3447109295529895,0.6860575276602978,-0.5989757122894634,1.0
0.5080697573584785,-0.5186531950288329,0.1258495586588328,0.0
0.7867372911342698,0.7980122145330577,0.719571204430014,0.0
0.7980763035345695,0.1018101907837305,0.5763957666912436,0.0
0.2719680767717916,0.6926735603297931,-0.3873686566625016,1.0
0.2254544437367183,0.1657853391464889,0.443202394844207,0.0
0.437126190912714,-0.5078328525678,-0.0759778496914953,0.0
-0.5412995884333531,-0.9539637802065946,-0.3945523701765261,0.0
0.9768651248932292,-0.53663075956548,0.910579786580133,0.0
-0.5264213294082822,-0.3629166943293962,0.926278747126952,1.0
0.5771372317037893,-0.3925263565218504,0.1049680713566494,0.0
0.0818273085750014,-0.0572520248904069,0.2275611663995242,1.0
0.8142114535682816,-0.2997032498404606,-0.7418925527100066,0.0
-0.5601159926617305,-0.222471780930056,-0.1365496019306322,0.0
-0.6804262745094729,0.8036606105591708,-0.8556497275997845,1.0
0.4941450028601917,-0.762944860132672,-0.3356586865809843,0.0
-0.3239990659292915,0.2220599155242093,-0.7102375538034871,1.0
0.486816454311636,-0.2838026391854527,-0.9945842535993236,0.0
-0.365604625096916,-0.6725224885152934,0.8431029400676893,1.0
0.4831405022969994,-0.962383698533799,-0.8874560270606648,0.0
0.2577245214714772,0.6356275666506437,-0.4920958570580451,1.0
0.2284140249714275,0.9276980488226778,0.8623844259548255,0.0
-0.4197234488353851,-0.3654483825956875,0.7331432107781848,1.0
-0.396661377494176,-0.2578785578530955,0.2776930410713942,0.0
-0.949747183026433,0.9485040987355688,-0.7147848217706219,0.0
0.4176749062093752,-0.3566105239249584,-0.7459430148144566,0.0
0.3272360770203817,-0.6616398774820245,-0.2940840495737342,0.0
0.0089487353452561,-0.4678510691487607,0.5472162407491246,1.0
0.0144961961079048,-0.1555528060237592,0.615630629419905,1.0
0.4849367725842266,-0.1875173618625016,-0.1647866930337955,0.0
0.9252171226237862,-0.4713767083706066,0.0945573738993694,0.0
-0.093318073137022,-0.2466663904033121,-0.4307302711523153,0.0
-0.4564427834121638,-0.2822513435896145,-0.4088032647482547,0.0
-0.906783073415671,0.3705210048861371,0.625646934416604,0.0
-0.8430274793436991,-0.1527880801623533,0.2640565645493224,0.0
-0.5982695645428049,0.1911956379594082,0.553761749963438,0.0
0.1191901466679026,-0.3786263598415282,0.3751779127352088,1.0
0.2579440948434053,-0.4693823942708486,-0.185326153018976,0.0
0.6879683216714076,0.4046165376480255,0.8296935590520871,0.0
0.4850142140068609,0.9878437792481616,-0.4501977398685761,1.0
-0.6685653329402022,0.4776413110472828,-0.0615715505377012,0.0
-0.9340383846635276,0.6903467387301303,0.6369609769992022,0.0
-0.9540969295755724,0.109051598479883,-0.5185591022720399,0.0
-0.1941892672310998,0.4276577991479835,0.4224769042104186,0.0
-0.2841119300394894,0.5866132767763541,-0.1754082050418821,1.0
-0.9518448162457978,0.4686019470873508,-0.6849795643210534,0.0
-0.0297926359455535,-0.0975095205253335,0.0626433453549075,1.0
-0.6202396207923027,-0.3245338198140914,-0.6812532656500438,0.0
-0.2492138246303814,0.5011681386505034,-0.3428798866506197,1.0
0.8043339925372199,0.1360671255006198,-0.3101992569974898,0.0
-0.2234167368010815,-0.976052062773478,0.4949624047056797,1.0
0.8960207169420109,-0.0877775898084534,-0.5590392463210929,0.0
-0.1252232264088371,-0.3537010116713184,0.5685709116252982,1.0
-0.3854038345367496,-0.5577761239310404,-0.8077283404901003,0.0
-0.9839408035130776,-0.0056077636581532,0.5775298628158969,0.0
0.2574468795801994,-0.8550466234046972,0.8399723444891127,1.0
0.986373681537596,0.1431400899380464,0.2560001854983194,0.0
-0.3445477999942705,-0.5625544378040193,0.6863626734197421,1.0
0.4974481494225,-0.7314638486867342,0.3149354429751212,0.0
0.9940093166965038,-0.5044512720335268,0.5416908132711067,0.0
0.4267278142324489,0.3401372901212143,0.7444021750322007,0.0
-0.916278840819622,-0.3782024645608859,0.7014613536924645,0.0
-0.2811525765756193,0.6537107246770006,-0.2013880007377779,1.0
0.5052437167747557,0.1503697467598463,0.3289016501821291,0.0
-0.4708489774550231,-0.7997408446124117,-0.7127924443920284,0.0
-0.2665956488136165,0.0371882921123067,0.7732600965493794,0.0
-0.5734679804300375,-0.0578542726042359,0.7027764154737499,0.0
0.5933498121233141,-0.0317961651291178,-0.0117235732325515,0.0
-0.7861114824653188,-0.0608487532022132,0.0418739165126942,0.0
0.7452722276814834,-0.2255324482539422,-0.2362162364237907,0.0
0.3509033930541025,0.3151841798841959,-0.8057454070668961,1.0
0.0189820545326868,-0.6013095630920524,0.7091354529872897,1.0
-0.7876372521042636,-0.516938230495676,-0.7510271121709271,0.0
0.2047499194544189,0.1157416140641733,0.1382064930690123,0.0
-0.8541543791415445,-0.5147338657248541,0.4011987085707575,0.0
0.5160088737529553,-0.5179080070433302,0.3303914584505809,0.0
0.9145158141152068,0.412891055426051,0.8949033763481493,0.0
-0.5026891379054945,-0.4251966291326285,0.6535979171201198,1.0
-0.9758171327905724,0.4485571194396001,-0.991971755042452,0.0
-0.5782298412229776,-0.3119510395691212,-0.4295453069690744,0.0
0.6767586212424761,0.9161333685541062,0.5785039390625526,0.0
0.4085396898230362,0.0987087246701423,-0.568787942015319,0.0
0.0271235272758174,-0.4723018822062048,0.5636652133136761,1.0
0.4567890001989163,0.642557938453894,0.6806801123191073,0.0
-0.0725556992441389,0.8828261096833945,0.3159607466544483,0.0
0.7162173202124067,0.9019054855020348,-0.1835720813772836,0.0
0.7227876411853016,0.0808058185035547,0.7496732465044851,0.0
0.624696908840902,-0.4944714274738724,-0.826339373524382,0.0
-0.6471022674599805,0.1357062150258488,-0.6681385103092576,0.0
-0.433879617294971,0.7720614221887254,0.203329958603921,0.0
-0.1294255739876846,0.6942171759761473,-0.0334848139160277,1.0
-0.5322783076381647,-0.569387564580762,-0.8697001611479556,0.0
0.3193666866783702,-0.1897031260252251,0.1700663948204821,0.0
-0.0964351386810113,-0.1954129110692093,-0.8836457417211057,0.0
-0.4836813459294495,-0.1233717602766983,0.4203845934733763,0.0
0.165074857493666,-0.992633162048236,0.5936347543178506,1.0
-0.3640944951036928,0.2807770909391351,0.7241547865451976,0.0
0.3916532092077061,-0.3188726479714905,0.9514512498306512,1.0
-0.9819258489622588,-0.8875665863625684,-0.1770374123089191,0.0
-0.7659350024123557,-0.3884904459370746,-0.2876240293239036,0.0
-0.2850108782321445,0.7224666595854778,-0.2145446412444576,1.0
0.9701309366311606,-0.773848337668368,-0.6967357430604739,0.0
0.574107212661831,0.6845381921451701,0.905368862546341,0.0
0.2203594041726146,0.5732918681247168,-0.9538610719502174,1.0
-0.2923597312557571,-0.9781566398061424,0.2265933858138595,1.0
0.0617063593325606,0.1456686595578993,-0.0755381474648779,1.0
0.1878123716979571,-0.1083209065941155,0.7346051346986442,1.0
0.8106041140918077,0.2684604338955789,-0.46854817393596,0.0
-0.6175226284081281,-0.2893933380700333,-0.5457390491436693,0.0
0.6157439538383482,0.8040039163554129,0.8082756137755511,0.0
0.094215221373211,-0.5078201126337647,0.3947570047794768,1.0
-0.5163687993805923,-0.473584730020496,-0.7629091257285112,0.0
-0.9970953798326674,-0.5687478468270815,0.2485347308175487,0.0
-0.1197591797067052,0.2394810925739665,-0.3387568489150898,1.0
-0.2614759006794642,-0.8564231437007097,-0.9311416747236902,0.0
-0.429034031219877,-0.1039832735249117,0.5310600785143171,0.0
-0.9978249976690968,0.9048320180697622,0.0085864836243547,0.0
0.6130540424634754,-0.7095277731491785,0.0489663133549067,0.0
0.9108400530183336,0.4033328589221352,-0.6605575245114912,0.0
-0.0236444420917794,-0.6553831153075758,-0.4049355914190058,0.0
-0.1073441632280558,-0.7169915386220005,-0.0187651590828146,0.0
0.1618470336792838,-0.9997070417148256,-0.9599688201850084,0.0
-0.718600245434849,-0.1980260454993063,-0.8019468296860381,0.0
-0.9798449582921652,0.9292448639458796,0.7670867565914983,0.0
-0.3677499190689848,-0.0944489960763843,-0.9380342348908088,0.0
0.0723144491197558,0.5914888929831823,-0.3908354505848783,1.0
0.1879463711242646,0.3022164762168082,0.7617826248564183,0.0
0.8002705615072301,-0.1031185798385665,-0.0404063443077811,0.0
0.5977586666884145,0.4261580203921442,0.0774255110961179,0.0
-0.2988040358227357,-0.5988191951460298,0.9420886389391844,1.0
0.8441566610812803,0.0425989278021861,0.1923384084022918,0.0
-0.7957806829055416,-0.1824435697348492,0.3727780476351741,0.0
-0.9726116094805716,0.7776071338881174,-0.3668468426439002,0.0
0.9771826037998312,0.8714378407444898,0.0151945430976223,0.0
0.8873380094175691,0.6363707002898413,0.4839311159708692,0.0
-0.3135962940137593,-0.4554530265216092,0.3182935481073397,1.0
-0.9070654794512796,-0.0499741242923923,-0.3113693948967584,0.0
-0.2360497732580695,-0.8210973839417663,-0.0716503579824932,0.0
0.7852224867942847,-0.8757164627558649,0.1323229419221609,0.0
-0.7219519301844008,0.7820869665104331,0.6175960939653291,0.0
-0.689519755452314,-0.7759635410447481,-0.3322719060231207,0.0
-0.6806241469458643,0.2994516289297273,0.972812328761524,0.0
0.0065235043245266,-0.5661057280404973,-0.2444031016855674,0.0
-0.8085910347849146,-0.2734164578984783,-0.8687985574065966,0.0
-0.2658294527183931,-0.0778972029446365,-0.9008675826529812,0.0
0.702606995074436,-0.3868461741044797,0.8702320322737342,0.0
0.8447297839184942,0.6692191287703422,0.6204612830967109,0.0
-0.6223539621912904,-0.9997522819788636,-0.3952745865308329,0.0
-0.3869341742989092,0.884635816053839,0.5511355914215765,0.0
-0.2983355085612362,0.7151902763572244,-0.0540672853285764,0.0
0.6511235929374279,-0.0017326074213734,-0.724280753450486,0.0
0.6983521578846563,-0.4981423459154381,-0.4836765139901005,0.0
-0.7120580183737204,-0.7399420572051252,-0.6954406516201861,0.0
-0.6352193524586145,0.9605649279316396,0.3847347470573572,0.0
0.8214202500755035,0.9415520103712196,0.1405287261779362,0.0
0.5780518856865213,0.5778467460488257,0.354707922302838,0.0
-0.8765459330705907,0.1251434083170313,0.9353513289829471,0.0
0.5633707190009314,0.4973187090821696,-0.4230211056438517,0.0
-0.9588512827872748,-0.7839605458096768,0.4838368297603819,0.0
0.590655812170078,-0.0757777426023706,0.2395275560559531,0.0
0.4063898292203964,0.1660232948078996,0.2333999612803508,0.0
-0.5541059019366659,-0.3241284719100712,-0.5968612369644122,0.0
0.2369381586524035,0.9959114471890216,0.9149954044189464,0.0
0.4499541082412692,-0.6937343947675303,0.3166142880196252,1.0
-0.4422752647426664,-0.3039157749915688,0.5361754617307162,0.0
0.5117402882531967,-0.7112930704522,0.3230812498374797,0.0
-0.3923281652463064,0.6293381298247485,-0.5896983415062771,1.0
0.6603333114370129,-0.9373981945116894,-0.431784826662136,0.0
0.849208775399938,0.8238802623579509,0.6897755906347955,0.0
-0.6480788451155328,0.9342559441903672,-0.9820013580384152,1.0
-0.6546344429078175,-0.314051048120795,-0.2801760791742254,0.0
0.2331010872164016,0.8904254289218059,-0.7597215005614433,1.0
-0.6643917060830646,-0.5439371423591106,0.0082281636242087,0.0
-0.3731548200418499,-0.0267426534965549,-0.6537245945068144,0.0
0.3826640809348327,0.3275650904791134,-0.8092591831802296,1.0
-0.453313604449449,-0.4656294229939222,0.8874525203418413,1.0
0.5653194442200329,0.66967604110091,-0.0132675632713439,0.0
-0.1251150085469727,0.1514291031419887,0.7712360216758058,0.0
0.9640057001569038,-0.6392294836493324,0.3531131395968194,0.0
0.1825669789681205,0.8047221189540341,0.3726096772154934,0.0
0.5154076324888639,-0.1590881604684095,-0.4997617436027279,0.0
-0.8542909172917958,0.1097133977476796,-0.8684092245126285,0.0
-0.6346457614108985,-0.1844785477809138,-0.2250583370118795,0.0
0.1932058014409416,0.9745689095690137,-0.0039513315866095,0.0
0.3127361531663204,-0.5171989867447468,-0.8198561706846992,0.0
-0.2976594445525435,-0.2457679983126803,0.3325560584607048,0.0
0.3545249680322009,-0.8347638652836866,-0.8830753757537233,0.0
0.2541763646602546,0.8803734438798474,-0.3802976002565927,1.0
0.5821993333984119,-0.7323775044032277,-0.1646703209053162,0.0
-0.5302360467965885,-0.1459820939760514,-0.8960823411412238,0.0
-0.8145004255362969,0.1527247338724806,-0.9007895441932688,0.0
0.2143703930909908,-0.9023467177887634,-0.6245083608964719,0.0
-0.306159659623453,0.0756443385199927,0.6315633198585755,0.0
0.2157078762359727,0.7429781389907741,0.7337912956338539,0.0
-0.1018285951852213,-0.4215492815041155,0.9736662684733676,1.0
-0.0300222138324799,-0.8161744957336121,0.8385107694990845,1.0
-0.0109087695862541,0.6668274846680833,-0.3032109695800911,1.0
0.9198864714163968,-0.7589453977977874,-0.7396458883624721,0.0
-0.4995012681074091,0.3868106090812258,-0.1135029732033576,0.0
-0.3647715236959072,0.1050095748382069,0.0732176452116453,0.0
-0.0711037111665846,0.9764266997780248,0.8895680058393522,0.0
-0.6177476784903986,0.8111975940145999,0.0139666975465959,0.0
-0.498354300260087,0.3792417543199413,0.208835433061846,0.0
-0.9947428252208704,0.1396355747866056,0.2929927146535525,0.0
-0.9432191976882458,-0.7526170885840104,0.9682221760070266,0.0
-0.5127192552620436,-0.3827021486312456,-0.277245033117907,0.0
0.0892696675297968,0.8722008078669219,-0.1897820744755345,1.0
-0.5863002525601588,-0.6499485590424703,0.4246158366040562,0.0
0.3019646281101438,0.5667480914643195,0.1021073361037403,0.0
0.9152876341021778,0.2178276505561951,0.4024806309112687,0.0
0.3278430795443812,-0.2125103732850946,-0.7342054560412916,0.0
-0.3901554881462465,0.6980395348749229,-0.2479639509875353,1.0
-0.9399918377418572,-0.5911815724198206,0.6702592098404521,0.0
-0.7457775796136963,-0.9155183538448546,-0.2113981621876917,0.0
0.1810368747429895,0.4865227770804283,-0.7551893528990943,1.0
0.5126225920702614,-0.1675838583455267,0.3642515627946743,0.0
-0.4143868119677001,0.3670606897670787,0.0306668322680181,0.0
-0.5937604400890706,0.4589257005692424,0.7433289714904061,0.0
-0.5188854011825939,0.3856411030108713,0.42348242806054,0.0
-0.429852395588761,-0.8088647867676133,-0.18144776009015,0.0
0.731959327159192,-0.58121559573192,-0.922099738103086,0.0
-0.0320405106270726,-0.7059919433664199,0.809034717754509,1.0
0.6425162474413286,-0.4195874836550102,-0.5482261531859691,0.0
0.6749363533996362,0.7828221218956559,0.2940004294777718,0.0
-0.5967557582424752,0.365674222510614,-0.7415186904523281,0.0
0.9707979899784708,-0.7343030077155168,-0.0883068049607487,0.0
