A11,A12,A13,A21,A22,A23,A31,A32,A33,vorticity
0.027508819810999174,-0.011712032031358177,0.5734438402033859,-0.1920007349680135,0.5648410309821945,-0.2659120718943948,-0.22661969120724113,0.568734645536662,-0.5923498507931937,0.017503310536570806
0.4465316949693845,-0.5737825301748818,0.2650404658324441,0.2146684759694948,-0.5035639081742425,-0.7987972998899797,-0.4706812862625416,0.29349648744086676,0.05703221320485796,0.28509199095042215
-0.9787553104635325,-0.9233095801537343,-0.1225342042264379,0.8229324771085784,0.4546949139451908,-0.7003120561212495,-0.23288208542302158,-0.4950297925006968,0.5240603965183417,0.0
0.11727338826416989,0.1306450721329453,0.6020389262338306,-0.031172492597840717,-0.988920828383757,0.37587612506718626,-0.36525704661258795,0.8201159146754338,0.8716474401195871,0.0
0.9211834616664543,0.16660673694257078,-0.33832669699323725,-0.37415694409566846,-0.49189484136566564,-0.2938406701272873,0.05010434878975745,0.3242617199957052,-0.4292886203007886,0.0
-0.15377917769568872,-0.14995296711340123,0.5893726273651931,0.1456443406449779,0.0861815637765968,0.6662137736092391,-0.176420727253489,-0.6180207902214543,0.06759761391909191,0.7316158961520992
0.6959037178542955,0.42671302769105,-0.9988012197360103,0.7333022660053043,-0.29567751197396297,0.28665782191849853,-0.6629128456088864,-0.2588707871995326,-0.40022620588033253,0.0
-0.33369110595017726,-0.6824081193109144,-0.38023022705475884,0.8001249184552606,-0.22636946134131386,0.120114512138086,-0.39986863482164536,0.1218092258297494,0.5600605672914911,0.15095730425806259
-0.2504196604585378,0.7949982524158334,-0.5396776445791205,0.36003962389415767,-0.8533559021686603,0.4370153123534195,0.55541524782675,0.28003783871553156,1.1037755626271981,0.0
-0.3721228830409913,0.2154872739874285,0.41676860164648644,0.7919360978542345,0.887914946405441,0.3559756746176499,-0.7878423009400568,0.5113980369186653,-0.5157920633644497,0.0
0.9733806661759312,0.5208068913464954,0.8448624404835734,0.2753675552281658,-0.4150864768439788,0.6502662175243645,0.14272539035936482,-0.4905179200066452,-0.5582941893319524,0.0
0.3838446951890433,-0.13336861970790448,0.886269572276583,-0.4233956415432012,0.27633218447773666,-0.6420410356113397,-0.037897218108383646,-0.7044326033156787,-0.66017687966678,0.0
0.7309366212332489,0.6413679416299267,-0.4021537232757435,0.5333937940566278,-0.1351307871201044,0.7365335124755932,0.767150630508546,-0.18637474586266478,-0.5958058341131445,0.0
-0.172030225407811,0.4644735716538835,-0.34375474544310536,-0.5618244278654725,0.23909381565003662,-0.7014190790094164,-0.11025049276998167,0.13966692314605544,-0.06706359024222563,0.35611478543318875
-0.4890373620953503,0.13614707569022455,-0.6399911205285556,-0.5835680104948957,0.1659047219018961,-0.6843005316049586,0.347347367510892,0.36371832747193933,0.3231326401934542,0.4150803527255072
-0.4841351044567721,0.11866148023050793,0.16731446619947055,-0.8101715771589686,-0.8935862993890757,0.5644255992866702,0.028623287338532366,-0.22310309704191122,1.3777214038458478,0.0
-0.12258413414001601,-0.5251103680514482,-0.017890632773187587,-0.2439228064751573,0.3834197818417244,-0.09892984996201437,0.9210348644673094,-0.5907276837934128,-0.2608356477017084,0.0
0.316693559543334,-0.6494722113128297,-0.10796428667729119,-0.3629836983438206,0.7028278040722638,-0.9616635677117202,0.9063276258047708,-0.3064117388409955,-1.0195213636155978,0.0
0.4184660677285734,-0.7567463597767161,-0.8993381624413952,0.31771100909088124,0.9412250770713366,-0.3618533561307167,-0.9865857841471701,-0.8530882879870385,-1.35969114479991,0.0
-0.9788352790642956,0.28792197921315354,-0.0675888929844497,0.1250049000106881,-0.43721961223441785,0.5967178646829121,-0.6223440095752237,-0.2846508626026505,1.4160548912987134,0.0
-0.7012309220832149,-0.6786540736948057,0.30098475593822793,-0.5354780633350498,-0.9353846971771147,0.06193723559477671,0.7616431396228616,0.5216286893358295,1.6366156192603296,0.0
-0.3949248816980735,0.8374392613738233,0.2742875076677853,0.7737409466192477,0.9874555021405276,0.3335115296487463,0.7998162305015599,0.6837775771466597,-0.5925306204424541,0.0
